ZNF440	0.266507	0.432791	0.146262	-0.676637	-0.244833	-0.018222	-0.358312	-0.531691	0.027636	0.520311	0.618657	-0.687757	0.243642	0.803943	-0.211963	-0.263420	-0.244993	0.859656	-0.235285	0.117764	0.082972	0.291855	0.183041	-0.061861	-0.335316	-0.207045	0.196123	0.360983	0.827691	0.552860	0.563700	-0.073076
ZNF441	0.054915	0.129763	-0.070285	-0.170708	0.004174	0.036822	-0.101124	-0.018880	-0.061682	0.057998	0.096963	-0.080211	-0.093807	0.058472	0.028312	-0.076462	-0.119272	0.077410	0.012732	-0.119574	-0.013461	-0.035862	0.077732	0.021256	0.031522	-0.189938	-0.086342	0.087544	0.006174	0.093118	-0.032318	-0.146104
ZNF442	0.110944	0.298447	0.156923	-0.523378	-0.133677	-0.124384	-0.240528	-0.329657	-0.036013	0.351395	0.384619	-0.465886	0.108434	0.567937	-0.039895	-0.212524	-0.172564	0.552233	-0.141839	0.059440	0.050627	0.175453	0.118618	-0.004012	-0.115713	-0.125756	0.150262	0.231335	0.476610	0.321490	0.378209	-0.117068
ZNF443	0.050378	0.147053	0.011593	-0.281589	-0.083363	-0.036776	-0.118009	-0.140624	-0.064603	0.145038	0.180516	-0.190759	0.012310	0.246495	-0.032454	-0.105221	-0.101955	0.248690	-0.052288	-0.018751	0.022265	0.054587	0.071603	0.017848	-0.026511	-0.112974	0.029019	0.120681	0.165597	0.176004	0.140462	-0.101601
ZNF444	0.045264	0.158526	0.066340	-0.422295	-0.170177	-0.115305	-0.203616	-0.261855	-0.060845	0.309100	0.299351	-0.401392	0.195550	0.453827	-0.113245	-0.132028	-0.046559	0.394847	-0.134436	0.006769	0.052339	0.080095	0.125792	0.047430	-0.135304	-0.124468	0.156011	0.187716	0.337186	0.309283	0.329427	-0.054764
ZNF445	1.009830	1.169727	0.568263	-2.767359	-1.163190	-0.530940	-0.130919	-1.279467	0.509655	1.873704	1.309088	-1.898286	0.694273	2.961870	0.448499	-0.578522	-0.302990	3.214526	-1.153548	0.377409	-0.042139	1.289302	0.648972	0.691219	-0.658137	-0.476424	1.053572	0.828398	2.589284	1.462969	2.047526	-0.773965
ZNF446	0.022391	0.404512	0.223818	-0.718259	-0.280699	-0.188932	-0.149333	-0.442498	-0.068992	0.386183	0.444650	-0.434273	0.161596	0.722481	0.110463	-0.188648	-0.211156	0.760363	-0.198735	0.067571	0.036496	0.241279	0.199229	-0.065921	-0.226532	-0.071701	0.230768	0.212431	0.531713	0.417108	0.457954	-0.190266
ZNF449	0.132414	0.256216	0.184585	-0.513327	-0.197814	-0.122927	-0.142169	-0.344274	-0.052240	0.301255	0.432982	-0.356991	0.103227	0.513205	-0.024617	-0.263400	-0.161442	0.523201	-0.045728	0.034068	0.057054	0.157551	0.029123	-0.031500	-0.148589	-0.053016	0.124439	0.150803	0.382319	0.307869	0.346645	-0.174769
ZNF45	0.019190	0.485256	0.214380	-0.778681	-0.361555	-0.155129	-0.393936	-0.602270	0.063277	0.549509	0.560109	-0.737622	0.275788	0.997180	-0.089455	-0.235194	-0.219153	0.962570	-0.418876	0.105785	0.055254	0.398284	0.342271	0.079047	-0.302429	-0.138632	0.291909	0.447900	0.908543	0.639755	0.577611	-0.217933
ZNF454	0.796320	1.410422	0.350208	-2.421390	-0.812943	-0.183345	-1.141596	-1.096781	-0.284345	2.043305	1.348661	-1.917984	1.045796	2.319911	-0.415091	0.121488	-0.514853	1.763812	-0.578388	0.043120	0.147034	0.427434	0.788614	0.627407	-1.076614	-0.821187	1.849017	1.357679	2.178947	1.713245	1.460275	-0.242996
ZNF460	0.089958	0.156161	0.018164	-0.302560	-0.098357	-0.018124	-0.118389	-0.151516	-0.036867	0.149010	0.197888	-0.215790	0.036786	0.254032	-0.041454	-0.120579	-0.139333	0.271952	-0.058901	0.028440	0.035444	0.063956	0.082241	0.016621	-0.069352	-0.124960	0.036862	0.130820	0.198498	0.184496	0.154541	-0.096176
ZNF461	0.113161	0.554884	0.308220	-1.019515	-0.340842	-0.213293	-0.322217	-0.615454	-0.120696	0.613944	0.678912	-0.693049	0.356597	1.066011	0.027344	-0.300644	-0.212870	0.998043	-0.286314	0.088990	0.101071	0.280676	0.307487	-0.030765	-0.354244	-0.170108	0.388856	0.336547	0.801548	0.624018	0.690714	-0.257876
ZNF462	-0.047701	0.569863	0.291147	-1.464998	-0.671378	-0.190838	-0.552111	-1.199692	-0.011935	0.698910	0.871832	-1.092801	0.305963	1.141083	-0.256899	-0.459876	-0.493559	1.444522	-0.436500	0.315401	0.062590	0.275825	0.425869	-0.150105	-0.448641	-0.425556	0.398094	0.694181	1.153782	1.212880	1.035147	-0.329480
ZNF467	0.145487	0.353365	0.184454	-0.708028	-0.421475	-0.136937	-0.167915	-0.541582	0.119222	0.422018	0.419165	-0.531357	0.205922	0.715146	-0.152826	-0.247019	-0.281233	0.882258	-0.278371	0.179804	0.011319	0.247927	0.131989	-0.030623	-0.235401	-0.228218	0.165448	0.268833	0.638201	0.538131	0.601810	-0.091677
ZNF468	0.042323	0.451453	0.185736	-0.868689	-0.437409	-0.115734	-0.318398	-0.706376	0.181491	0.526413	0.684173	-0.781050	0.263859	0.789928	-0.143278	-0.190608	-0.355606	1.001084	-0.335616	0.165130	0.028597	0.275743	0.286575	-0.104541	-0.414739	-0.252257	0.337311	0.570936	0.933557	0.757664	0.604799	-0.232211
ZNF470	0.295092	0.466555	0.156276	-0.580455	-0.183136	0.011767	-0.379826	-0.455377	0.116255	0.445142	0.470126	-0.665626	0.236326	0.756422	-0.238852	-0.153733	-0.257178	0.831767	-0.291842	0.232959	0.053102	0.359124	0.143918	-0.036160	-0.300443	-0.294637	0.185263	0.415817	0.805081	0.481781	0.468901	-0.056195
ZNF471	0.030261	0.338021	0.148538	-0.552322	-0.293453	0.022001	-0.350425	-0.535879	0.061424	0.396778	0.402578	-0.607441	0.177668	0.632735	-0.213852	-0.162821	-0.201790	0.766396	-0.328101	0.182320	0.030791	0.302105	0.251857	-0.025363	-0.240666	-0.196584	0.177354	0.374341	0.694607	0.549683	0.479973	-0.119963
ZNF473	0.240590	0.395676	0.269520	-0.569396	-0.185745	-0.096017	-0.247268	-0.379356	-0.015826	0.325869	0.399522	-0.394495	0.164460	0.645885	-0.044218	-0.251260	-0.228864	0.649771	-0.143676	0.120225	0.081117	0.230774	0.046122	-0.032632	-0.165799	-0.150627	0.160128	0.193966	0.483880	0.316878	0.349471	-0.126213
ZNF48	0.742130	1.148154	0.444174	-1.498333	-0.687663	-0.286911	-0.395234	-0.853994	0.226471	0.815560	0.826630	-1.016388	0.500695	1.672665	-0.125357	-0.272472	-0.650518	1.888118	-0.286705	0.443392	-0.118988	0.759421	-0.089629	-0.114487	-0.535864	-0.529155	0.551305	0.833612	1.425285	0.900181	1.065343	-0.204142
ZNF480	0.162482	1.019770	0.662941	-1.589447	-0.678002	-0.460083	-0.487749	-0.906994	0.074548	0.972113	0.843144	-1.006697	0.349058	1.877058	0.106893	-0.125138	-0.586705	1.905918	-0.543755	0.211108	0.001449	0.832594	0.237128	0.010171	-0.584690	-0.338812	0.750854	0.849785	1.605798	1.000104	0.966046	-0.438952
ZNF484	0.045790	0.121988	-0.059789	-0.188114	-0.027896	0.038402	-0.084819	-0.043340	-0.036889	0.055101	0.106626	-0.095386	-0.069313	0.081546	0.000922	-0.080736	-0.128751	0.119757	-0.013561	-0.083980	0.001058	-0.011483	0.088049	0.012106	0.003832	-0.182610	-0.072262	0.088377	0.040341	0.112721	-0.000909	-0.139963
ZNF485	0.110688	0.289301	0.164470	-0.559436	-0.239163	-0.111608	-0.147460	-0.374356	-0.016561	0.365057	0.375698	-0.437094	0.220229	0.598499	-0.075178	-0.173738	-0.153318	0.650836	-0.188950	0.085652	0.060646	0.186217	0.128555	-0.045506	-0.221601	-0.146343	0.193967	0.221381	0.486467	0.370979	0.461419	-0.127243
ZNF486	0.188092	0.567260	0.323545	-0.935290	-0.356264	-0.108600	-0.288273	-0.582867	-0.077340	0.509362	0.578146	-0.620782	0.319077	0.975979	0.079156	-0.303466	-0.221183	1.060950	-0.314266	0.171344	0.065535	0.359070	0.255027	-0.073289	-0.279226	-0.157809	0.267555	0.288442	0.733023	0.544185	0.633107	-0.220627
ZNF487	0.246286	0.546149	0.325402	-1.066934	-0.383648	-0.248671	-0.455885	-0.657939	-0.095070	0.637504	0.694878	-0.833089	0.452141	1.181462	-0.136322	-0.399984	-0.210153	1.134356	-0.320747	0.060972	0.092195	0.271268	0.243479	0.013813	-0.257167	-0.261104	0.334165	0.321793	0.841686	0.664902	0.821675	-0.115116
ZNF492	0.046161	0.393614	0.193318	-0.622240	-0.321659	-0.151992	-0.221986	-0.453337	-0.027085	0.430017	0.421371	-0.480153	0.198185	0.758483	-0.098825	-0.182437	-0.169263	0.717482	-0.242095	0.046481	0.070881	0.242751	0.134837	0.008865	-0.212958	-0.097100	0.253685	0.252537	0.603405	0.485695	0.516154	-0.129063
ZNF493	0.592745	1.057064	0.380178	-1.811293	-1.055995	-0.357200	-0.094917	-0.991872	0.415015	1.072887	0.888595	-1.237114	0.602138	1.948747	-0.109131	-0.254097	-0.463966	2.214862	-0.736761	0.479923	-0.058942	0.825003	0.271676	0.211118	-0.610535	-0.448240	0.645105	0.703857	1.704846	1.188809	1.512384	-0.407381
ZNF496	0.139455	0.792280	0.578469	-1.669888	-0.704290	-0.423432	-0.403990	-1.207682	-0.118493	1.074397	1.076539	-1.155273	0.507992	2.008476	-0.211225	-0.743002	-0.186698	1.810200	-0.630203	-0.008757	0.350345	0.546076	0.214779	0.204283	-0.353752	-0.126539	0.779224	0.293936	1.394247	1.149875	1.501789	-0.626385
ZNF497	0.063199	0.186060	0.068342	-0.336249	-0.117832	-0.059004	-0.128682	-0.190380	-0.054932	0.177085	0.218253	-0.238237	0.055801	0.320474	-0.009941	-0.123013	-0.129687	0.332162	-0.070870	0.025781	0.034544	0.089549	0.080161	0.009599	-0.064907	-0.092697	0.059113	0.122386	0.234051	0.200703	0.183149	-0.102085
ZNF500	0.080488	0.515306	0.346964	-0.823090	-0.299241	-0.222405	-0.498130	-0.620124	-0.029396	0.573669	0.682218	-0.738025	0.490187	0.997069	-0.215439	-0.300253	-0.221609	0.869876	-0.251917	-0.001852	0.169320	0.175776	0.135717	-0.023658	-0.353537	-0.220536	0.352502	0.358863	0.779150	0.607769	0.533174	-0.137003
ZNF501	0.043991	0.260442	0.189036	-0.476528	-0.215060	-0.122651	-0.164336	-0.345625	-0.043156	0.281162	0.323556	-0.353036	0.149799	0.550257	-0.033102	-0.197597	-0.127780	0.573314	-0.145064	0.042452	0.049266	0.179173	0.064544	-0.035512	-0.119761	-0.078256	0.136613	0.149453	0.397026	0.314584	0.373225	-0.123845
ZNF502	0.158626	0.634312	0.410748	-1.225300	-0.578412	-0.049478	-0.353538	-0.872040	0.066054	0.590021	0.687845	-0.793136	0.408457	1.102485	-0.003766	-0.346686	-0.348923	1.400144	-0.499809	0.308074	0.072959	0.397790	0.390052	-0.047921	-0.383376	-0.301862	0.376240	0.408141	0.990627	0.769827	0.820735	-0.305112
ZNF503	0.361519	1.000883	0.692730	-3.122245	-1.392717	-0.025959	-0.817770	-2.128708	-0.118139	1.640602	1.367693	-1.873301	0.651389	2.704890	-0.524068	-0.808871	-0.496947	2.718783	-1.073993	0.795806	0.134466	0.893773	0.938782	0.639112	-0.836058	-0.802058	1.154616	0.812619	2.198160	2.035622	2.501016	-0.870085
ZNF506	0.447456	1.316070	0.512986	-1.987783	-0.753586	-0.210637	-0.762748	-1.241562	0.214914	1.095412	1.151829	-1.489948	0.621186	2.027965	0.107936	-0.416865	-0.506184	2.128692	-1.055315	0.420417	0.290043	0.761878	0.897141	0.282038	-0.571215	-0.432751	0.762208	0.797531	1.868945	1.256744	1.124582	-0.333125
ZNF510	0.034250	0.518692	0.515296	-1.122595	-0.403136	-0.124855	-0.398029	-0.781234	-0.090631	0.611273	0.690821	-0.717883	0.352883	1.087422	0.026067	-0.352356	-0.264705	1.309766	-0.374611	0.174010	0.053822	0.394982	0.395356	-0.171206	-0.401470	-0.192250	0.270598	0.318909	0.874603	0.703692	0.761588	-0.328405
ZNF511	0.318655	1.205205	0.701534	-1.599485	-0.581451	-0.500021	-0.400372	-0.796556	-0.191230	0.977263	0.975081	-0.795754	0.528055	1.877170	0.232566	-0.347010	-0.502008	1.533911	-0.343673	0.152508	0.056920	0.621533	0.133174	-0.034842	-0.538832	-0.199226	0.690591	0.466961	1.170029	0.797765	0.904776	-0.418952
ZNF512	0.136006	0.766504	0.769324	-1.794201	-0.773237	-0.378173	-0.466097	-1.402353	0.004499	1.113385	1.146944	-1.319984	0.863253	1.912433	-0.301053	-0.772019	-0.307148	2.100759	-0.661847	0.210016	0.255275	0.505813	0.312243	-0.073689	-0.620373	-0.386480	0.629560	0.457105	1.456811	1.183058	1.504106	-0.683456
ZNF512B	0.231023	0.680094	0.305953	-1.383845	-0.738568	-0.301336	-0.325351	-0.877093	0.179479	0.799877	0.889465	-1.029636	0.586116	1.267629	-0.150731	-0.343394	-0.426048	1.464074	-0.441415	0.237291	-0.002591	0.275762	0.353666	-0.001795	-0.495604	-0.416820	0.374633	0.474321	1.126214	0.923808	1.029882	-0.138798
ZNF513	0.272114	0.467930	0.215690	-0.871942	-0.214550	-0.124467	-0.431830	-0.556693	-0.140880	0.651974	0.703063	-0.808626	0.363209	0.932550	-0.134642	-0.316442	-0.182053	0.903320	-0.264934	0.102787	0.127773	0.215870	0.338758	-0.101009	-0.355599	-0.260050	0.247693	0.352746	0.805083	0.599818	0.688169	-0.065395
ZNF514	-0.079336	0.420320	0.403335	-0.740968	-0.397071	-0.261640	-0.249628	-0.702362	-0.059829	0.511245	0.761173	-0.549665	0.227970	1.042403	-0.190538	-0.407508	-0.291288	1.002388	-0.187778	-0.054028	0.134568	0.348981	0.043640	-0.202698	-0.404869	-0.018810	0.266684	0.338083	0.836866	0.659434	0.613683	-0.376144
ZNF516	0.508988	0.837890	0.365734	-1.268434	-0.343581	-0.114644	-0.471617	-0.672372	-0.085432	0.870385	0.826982	-1.003430	0.350028	1.442475	-0.058129	-0.280441	-0.363030	1.444298	-0.272531	0.317509	-0.046885	0.599519	0.172104	-0.101750	-0.468427	-0.376309	0.455426	0.606541	1.249727	0.805608	0.995969	-0.253716
ZNF518A	0.307013	0.722092	0.407301	-1.260611	-0.379203	-0.214028	-0.602466	-0.810540	-0.141723	0.781084	0.932480	-0.977015	0.348467	1.357058	-0.068062	-0.474910	-0.374598	1.295452	-0.272978	0.112816	0.066416	0.401599	0.236756	-0.053506	-0.326427	-0.257556	0.352281	0.382269	1.093426	0.732571	0.918708	-0.130317
ZNF518B	0.023275	0.181421	0.170253	-0.368603	-0.174014	-0.089291	-0.143328	-0.324613	-0.022252	0.258297	0.313084	-0.314567	0.142247	0.464859	-0.080274	-0.197075	-0.090800	0.486782	-0.134217	0.021172	0.071723	0.157999	0.070056	-0.045299	-0.154640	-0.052992	0.103239	0.132357	0.361754	0.287016	0.305235	-0.133806
ZNF519	0.166302	0.758757	0.291551	-1.202196	-0.297740	-0.251044	-0.787414	-0.871306	-0.007867	0.928077	1.027340	-1.269416	0.364890	1.342714	-0.365136	-0.388919	-0.522838	1.269845	-0.383598	0.087975	0.102222	0.330272	0.302728	-0.141589	-0.475284	-0.436673	0.485424	0.847060	1.384672	0.971278	0.937370	-0.083043
ZNF521	-0.004395	1.534800	1.605416	-4.404883	-1.975172	0.040775	-1.613003	-3.879082	-1.049060	2.569782	2.704105	-3.308849	1.094070	3.191821	-1.146406	-1.707526	-1.457927	5.059253	-0.746434	1.266159	0.051637	1.226134	1.073946	-1.691679	-1.875425	-1.359632	1.069148	2.398767	3.171747	3.502697	3.943423	-1.355045
ZNF524	0.325423	0.535718	0.277937	-0.864005	-0.537425	-0.171396	-0.134547	-0.636549	0.275141	0.419152	0.489122	-0.560465	0.240603	0.965995	-0.111061	-0.261372	-0.403387	1.145808	-0.298091	0.358645	-0.073403	0.468558	0.003214	-0.020388	-0.300940	-0.323025	0.256849	0.446323	0.822409	0.608873	0.637356	-0.272397
ZNF525	0.073685	0.704660	0.392749	-1.020709	-0.433034	-0.255039	-0.336809	-0.749042	-0.161934	0.703036	0.817664	-0.675231	0.315166	1.289075	-0.064753	-0.371863	-0.303378	1.107894	-0.243822	0.012902	0.137330	0.430022	0.169278	-0.102281	-0.489133	-0.041108	0.501084	0.479845	0.983251	0.766982	0.731121	-0.395403
ZNF527	0.050963	0.115238	-0.086746	-0.140347	0.017351	0.062858	-0.099462	-0.003316	-0.055961	0.046124	0.078477	-0.059908	-0.109822	0.020675	0.017744	-0.068111	-0.119339	0.047591	0.019814	-0.138607	-0.020693	-0.048606	0.078656	0.017578	0.034335	-0.199439	-0.105488	0.087045	-0.020447	0.083182	-0.053188	-0.150223
ZNF528	0.024561	0.293836	0.412120	-0.896825	-0.266381	-0.135703	-0.418981	-0.734389	-0.196311	0.598728	0.648991	-0.698336	0.319304	0.948515	-0.238124	-0.473461	-0.128812	0.973756	-0.238716	0.048817	0.108653	0.211226	0.185121	-0.136456	-0.273634	-0.162028	0.216376	0.195320	0.712586	0.662107	0.838678	-0.269126
ZNF529	0.196458	0.529761	0.654858	-1.884112	-0.573614	-0.113165	-0.717490	-1.453637	-0.230550	0.963604	1.134788	-1.302795	0.445417	1.796379	-0.267959	-1.016124	-0.230513	1.983360	-0.631418	0.291153	0.176466	0.506201	0.630239	0.016995	-0.349198	-0.290033	0.364506	0.237001	1.354841	1.206915	1.703473	-0.562962
ZNF530	0.073657	0.156145	0.031194	-0.329596	-0.071737	-0.079550	-0.192761	-0.208915	-0.079525	0.296483	0.282126	-0.341274	0.072720	0.373716	-0.084778	-0.122194	-0.082568	0.330148	-0.074660	0.000152	0.033111	0.093418	0.106770	-0.011251	-0.105519	-0.109475	0.094335	0.170272	0.299922	0.230829	0.262488	-0.020790
ZNF540	0.059417	0.120996	-0.073980	-0.165356	0.009841	0.040496	-0.104992	-0.016866	-0.060180	0.061136	0.098225	-0.084661	-0.092808	0.053239	0.015616	-0.077539	-0.107832	0.072359	0.006359	-0.122487	-0.009857	-0.041052	0.072373	0.023739	0.037059	-0.189586	-0.085390	0.083586	0.006029	0.088284	-0.024455	-0.139012
ZNF543	0.120762	0.259312	0.131420	-0.483014	-0.173346	-0.065948	-0.215668	-0.351742	-0.069200	0.360212	0.382783	-0.428837	0.166036	0.518361	-0.101455	-0.195655	-0.162347	0.531567	-0.119586	0.090315	0.049724	0.163344	0.140398	-0.072057	-0.224392	-0.143783	0.141876	0.232236	0.435149	0.346365	0.394251	-0.074750
ZNF546	0.117222	0.329314	0.173041	-0.696390	-0.214834	-0.125608	-0.211745	-0.376540	-0.047089	0.358633	0.422621	-0.499299	0.190432	0.664554	0.057942	-0.235003	-0.158525	0.679600	-0.191594	0.115685	0.056600	0.188017	0.227106	0.006390	-0.181535	-0.149449	0.186651	0.197327	0.482573	0.372931	0.445107	-0.144189
ZNF548	0.220136	0.653518	0.450835	-1.194745	-0.515136	-0.267758	-0.245590	-0.710304	-0.107830	0.697844	0.683929	-0.675097	0.270709	1.160209	0.109857	-0.350217	-0.426940	1.293018	-0.248669	0.189499	-0.022500	0.414628	0.157720	-0.135477	-0.333398	-0.232209	0.356910	0.339160	0.849118	0.621658	0.842850	-0.235818
ZNF549	0.397059	1.086114	0.800111	-1.560138	-0.463082	-0.344187	-0.770295	-0.998658	-0.163596	0.884172	1.063447	-0.964573	0.780814	1.933986	-0.033063	-0.520678	-0.416945	1.706547	-0.365518	0.142078	0.165280	0.535093	0.090809	-0.143319	-0.581437	-0.317419	0.572732	0.528636	1.325540	0.932708	0.908226	-0.393141
ZNF550	0.486108	0.971710	0.507013	-1.269034	-0.586404	-0.270123	-0.193005	-0.654496	-0.051570	0.548702	0.777448	-0.583959	0.356284	1.330239	0.196760	-0.392961	-0.448224	1.371826	-0.304496	0.226935	0.072838	0.499950	0.040538	-0.043380	-0.278673	-0.196553	0.342659	0.247370	0.871140	0.586528	0.692190	-0.282760
ZNF551	0.021758	0.337189	0.224469	-0.933610	-0.295805	-0.114147	-0.455758	-0.749261	0.000309	0.591327	0.724552	-0.824638	0.268435	0.833928	-0.189922	-0.406077	-0.264933	0.881539	-0.317569	0.155548	0.102674	0.186831	0.432605	-0.027454	-0.372544	-0.253726	0.230692	0.388685	0.814513	0.693383	0.683649	-0.196250
ZNF552	0.006842	0.226331	0.166278	-0.380017	-0.136668	-0.056790	-0.206497	-0.315461	-0.000511	0.260924	0.296582	-0.363800	0.148107	0.407566	-0.064074	-0.143663	-0.150972	0.464561	-0.174624	0.094805	0.064442	0.142880	0.176709	-0.070381	-0.189172	-0.123720	0.089835	0.195727	0.363336	0.279827	0.245717	-0.092824
ZNF554	0.049293	0.505415	0.288571	-1.123478	-0.456409	-0.351891	-0.301355	-0.624972	-0.134558	0.854212	0.696345	-0.861093	0.561136	1.241209	-0.132565	-0.232714	0.021948	0.977187	-0.355066	-0.151177	0.201832	0.167466	0.274895	0.208118	-0.391906	-0.154659	0.764275	0.432143	0.915595	0.802190	0.862261	-0.361176
ZNF555	0.123275	0.456477	0.185913	-0.615452	-0.212013	-0.070579	-0.340073	-0.441076	-0.049393	0.459968	0.481974	-0.580452	0.193062	0.742105	-0.032890	-0.207336	-0.206844	0.744604	-0.255962	0.097474	0.060263	0.298834	0.245672	-0.017268	-0.216049	-0.124486	0.207360	0.321063	0.668191	0.458659	0.438403	-0.137341
ZNF559	0.456694	1.105182	0.617639	-1.604857	-0.607005	-0.451202	-0.869612	-0.955275	0.079982	0.849656	1.106336	-1.270931	0.845055	1.979849	-0.212007	-0.563763	-0.435734	1.785618	-0.450493	0.033794	0.133768	0.490270	0.046183	0.176164	-0.324545	-0.427568	0.540964	0.468580	1.377389	0.885744	1.023991	-0.064993
ZNF561	0.051849	0.663305	0.384210	-1.008904	-0.458238	-0.142529	-0.520363	-0.949942	0.023436	0.475162	0.682245	-0.813738	0.458284	1.140533	-0.246177	-0.451983	-0.331682	1.279275	-0.456284	0.198597	0.232314	0.312183	0.183662	-0.122321	-0.316911	-0.282782	0.355198	0.400315	0.923190	0.842026	0.712214	-0.276903
ZNF562	0.637118	1.653280	0.853699	-2.615683	-0.557511	-0.677124	-0.998211	-1.327338	-0.610000	1.686604	2.066193	-1.661594	1.143307	2.761734	0.470349	-0.853240	-0.416963	2.184834	-0.076343	-0.174791	0.184382	0.524046	0.371429	-0.157545	-0.981204	-0.165434	1.066766	0.701170	1.817901	1.341028	1.411434	-0.575528
ZNF563	0.012487	0.165196	0.138721	-0.326797	-0.144596	-0.073330	-0.112971	-0.255141	0.034619	0.187411	0.222548	-0.264510	0.086578	0.341242	-0.052085	-0.132249	-0.129756	0.403913	-0.128112	0.053894	0.069634	0.120652	0.072172	-0.018653	-0.117182	-0.095350	0.075444	0.129738	0.280898	0.221042	0.203885	-0.127176
ZNF564	0.055768	0.112677	-0.098987	-0.138826	0.025528	0.061754	-0.098152	0.014514	-0.056688	0.037468	0.070542	-0.052682	-0.120817	0.006106	0.025079	-0.067682	-0.115599	0.030376	0.025990	-0.151300	-0.026888	-0.062522	0.076607	0.021510	0.048066	-0.213064	-0.119417	0.079050	-0.041188	0.072474	-0.066922	-0.150192
ZNF565	0.095625	0.423568	0.198482	-0.596098	-0.190428	-0.094042	-0.274784	-0.382376	-0.069695	0.388239	0.432950	-0.488000	0.206453	0.658320	0.025324	-0.180230	-0.188096	0.665701	-0.211130	0.100182	0.063519	0.239634	0.211306	-0.055031	-0.218569	-0.124322	0.203844	0.269798	0.531428	0.386555	0.377661	-0.123674
ZNF566	0.370185	0.895426	0.425417	-1.512975	-0.850053	-0.310855	-0.547530	-0.927430	0.407800	0.802182	0.901164	-1.215294	0.868880	1.650843	-0.258968	-0.329394	-0.407613	1.792191	-0.620906	0.270780	-0.015713	0.473503	0.311986	0.225801	-0.512219	-0.497041	0.421227	0.585772	1.393550	0.988873	1.028575	-0.102209
ZNF568	0.135579	0.792760	0.339607	-1.142811	-0.551318	-0.076290	-0.567419	-1.003692	0.006672	0.860150	0.891422	-1.120387	0.360303	1.342660	-0.390246	-0.378356	-0.545380	1.525388	-0.414564	0.281894	-0.018524	0.595524	0.304818	-0.245031	-0.576802	-0.333927	0.444726	0.862792	1.386074	1.051408	1.065365	-0.313920
ZNF569	0.180548	0.568225	0.391783	-1.088656	-0.226542	-0.225471	-0.375602	-0.520522	-0.150200	0.748562	0.736846	-0.745744	0.290122	1.140899	0.208700	-0.265997	-0.209084	1.083702	-0.302515	0.066139	0.040662	0.388848	0.441128	-0.041342	-0.398103	-0.130469	0.329909	0.346411	0.892674	0.600498	0.658526	-0.245379
ZNF57	0.116697	0.270111	0.168962	-0.556208	-0.236064	-0.075409	-0.125406	-0.358250	-0.042663	0.297428	0.375422	-0.366128	0.148914	0.535333	-0.025483	-0.220771	-0.156293	0.575140	-0.120847	0.103630	0.062976	0.178965	0.081612	-0.016214	-0.175153	-0.113072	0.160406	0.160171	0.390836	0.324925	0.386420	-0.157578
ZNF571	0.055277	0.380090	0.270429	-0.718011	-0.386984	-0.117530	-0.168640	-0.605252	0.095285	0.359067	0.432990	-0.464009	0.206035	0.856886	-0.154914	-0.296688	-0.274699	0.890616	-0.331589	0.153204	0.110289	0.339765	0.091118	0.042362	-0.232540	-0.186836	0.282383	0.252741	0.657911	0.504351	0.558998	-0.282247
ZNF572	0.056038	0.206447	0.099715	-0.323713	-0.101530	-0.078247	-0.149847	-0.221969	-0.032377	0.205104	0.233022	-0.278047	0.063702	0.354762	-0.046424	-0.136386	-0.117933	0.361899	-0.114152	0.028128	0.051255	0.096211	0.075110	-0.012549	-0.057416	-0.095633	0.072820	0.140539	0.276809	0.207752	0.209419	-0.080397
ZNF574	0.055614	0.592416	0.284390	-0.785280	-0.377718	-0.263320	-0.325678	-0.688807	0.045055	0.408803	0.662607	-0.601774	0.279588	1.102035	-0.163519	-0.396751	-0.294353	1.015707	-0.338316	0.020033	0.226104	0.324428	0.013566	-0.034889	-0.238003	-0.097536	0.315550	0.284587	0.824890	0.662699	0.571561	-0.257512
ZNF575	0.170268	0.497866	0.105807	-0.697864	-0.194061	-0.158667	-0.277292	-0.421781	-0.018798	0.329201	0.404077	-0.505898	0.163036	0.773648	-0.011724	-0.184720	-0.259489	0.620374	-0.223374	0.099357	0.172279	0.184569	0.153707	0.058051	-0.195566	-0.189751	0.358337	0.297970	0.561004	0.455013	0.355569	-0.122700
ZNF579	-0.000520	0.676164	0.599224	-1.645362	-0.660298	-0.255089	-0.584164	-1.365664	-0.206104	0.974290	1.078791	-1.181394	0.378181	1.511014	-0.260752	-0.690641	-0.574452	1.808995	-0.427458	0.354547	0.034654	0.495051	0.471894	-0.381177	-0.628479	-0.391819	0.406788	0.706254	1.330956	1.215696	1.377564	-0.493459
ZNF580	0.071226	0.903330	0.375352	-1.192010	-0.566597	-0.273974	-0.545654	-1.026914	0.081257	0.749185	0.907070	-1.019859	0.450362	1.469512	-0.258329	-0.416155	-0.515362	1.527359	-0.541457	0.209406	0.122871	0.531262	0.320516	-0.192165	-0.548471	-0.291717	0.469894	0.788516	1.360659	1.061301	0.915720	-0.329608
ZNF581	0.632028	0.953341	0.448227	-2.017677	-0.621790	-0.415353	-0.572294	-1.237392	0.097951	1.137615	1.528300	-1.675868	0.446799	2.082666	-0.121150	-0.785326	-0.745319	2.412782	-0.203072	0.334715	-0.173801	0.891433	0.254624	-0.297010	-0.699264	-0.428271	0.388916	0.966305	1.910257	1.081136	1.714174	-0.431964
